venda_id,cliente_id,produto_id,quantidade,data_venda,nome_x,categoria,preco_unitario,nome_y,idade,genero,cidade
1226,166,48,8,2023-07-11,Produto 48,Limpeza,220.99,Luna Cavalcanti,40,FEMININO,Rio de Janeiro
1227,176,19,6,2023-11-21,Produto 19,Higiene,259.1,Sr. Luiz Gustavo Viana,68,MASCULINO,Belém
1228,188,46,4,2024-12-26,Produto 46,Higiene,46.03,Sophia Martins,47,FEMININO,São Paulo
1229,63,3,6,2024-04-11,Produto 3,Alimentos,487.25,Dr. Kevin Campos,52,FEMININO,Manaus
1230,117,42,3,2024-01-02,Produto 42,Higiene,342.11,Anthony Cunha,50,FEMININO,Belém
1231,130,19,8,2023-11-14,Produto 19,Higiene,259.1,Sra. Stella Fernandes,40,MASCULINO,Fortaleza
1232,88,9,2,2023-05-24,Produto 9,Alimentos,484.48,Alexandre Ribeiro,57,MASCULINO,Belém
1233,72,28,5,2024-01-19,Produto 28,Alimentos,355.55,Luiza Nascimento,59,FEMININO,Belém
1234,139,20,1,2023-08-04,Produto 20,Alimentos,120.45,Sr. Pedro da Rocha,18,FEMININO,São Paulo
1235,64,45,6,2023-12-27,Produto 45,Limpeza,241.47,Srta. Juliana Araújo,31,FEMININO,Fortaleza
1236,72,7,2,2023-11-20,Produto 7,Alimentos,275.23,Luiza Nascimento,59,FEMININO,Belém
1237,21,14,4,2023-01-15,Produto 14,Eletrônicos,215.92,Francisco da Cruz,61,FEMININO,Fortaleza
1238,18,9,6,2023-08-05,Produto 9,Alimentos,484.48,Augusto Alves,39,MASCULINO,Belém
1239,64,19,8,2024-05-06,Produto 19,Higiene,259.1,Srta. Juliana Araújo,31,FEMININO,Fortaleza
1240,82,47,8,2024-06-30,Produto 47,Eletrônicos,266.54,Dr. Henrique Rodrigues,48,FEMININO,Belém
1241,110,14,6,2023-07-02,Produto 14,Eletrônicos,215.92,Dra. Brenda Peixoto,41,FEMININO,São Paulo
1242,95,38,4,2023-09-27,Produto 38,Higiene,371.78,Ana Fernandes,43,MASCULINO,São Paulo
1243,166,36,8,2024-04-11,Produto 36,Limpeza,205.58,Luna Cavalcanti,40,FEMININO,Rio de Janeiro
1244,32,40,8,2024-09-03,Produto 40,Eletrônicos,412.28,Amanda Lima,44,MASCULINO,Belém
1245,11,17,1,2024-06-02,Produto 17,Eletrônicos,446.49,Ana Lívia das Neves,28,FEMININO,Rio de Janeiro
1246,45,30,4,2024-06-25,Produto 30,Limpeza,192.1,Raul Sales,38,MASCULINO,São Paulo
1247,33,9,4,2024-04-11,Produto 9,Alimentos,484.48,Gabriela Araújo,59,FEMININO,Manaus
1248,102,33,7,2023-11-01,Produto 33,Higiene,168.48,Sarah Monteiro,18,MASCULINO,Belém
1249,169,25,7,2023-05-24,Produto 25,Eletrônicos,454.31,Srta. Caroline Farias,32,MASCULINO,Rio de Janeiro
1250,136,14,8,2023-04-21,Produto 14,Eletrônicos,215.92,Isabella da Costa,39,FEMININO,Fortaleza
1251,11,11,5,2023-08-20,Produto 11,Limpeza,419.3,Ana Lívia das Neves,28,FEMININO,Rio de Janeiro
1252,179,35,7,2024-11-21,Produto 35,Alimentos,130.57,Dr. Guilherme Fernandes,19,FEMININO,Belém
1253,88,41,8,2024-08-06,Produto 41,Eletrônicos,373.38,Alexandre Ribeiro,57,MASCULINO,Belém
1254,41,14,9,2024-12-22,Produto 14,Eletrônicos,215.92,Natália da Cunha,20,MASCULINO,São Paulo
1255,145,30,3,2024-08-14,Produto 30,Limpeza,192.1,Alana Rodrigues,18,FEMININO,São Paulo
1256,76,41,3,2024-05-14,Produto 41,Eletrônicos,373.38,Dr. Pedro Henrique Aragão,43,FEMININO,Fortaleza
1257,121,4,4,2024-08-17,Produto 4,Limpeza,497.99,Isabel da Rosa,58,MASCULINO,Fortaleza
1258,46,4,5,2024-07-07,Produto 4,Limpeza,497.99,Evelyn Peixoto,26,MASCULINO,Manaus
1259,160,28,1,2023-09-30,Produto 28,Alimentos,355.55,Maria Vitória Cavalcanti,66,MASCULINO,Rio de Janeiro
1260,80,8,7,2024-12-03,Produto 8,Higiene,354.39,Carolina Gomes,53,MASCULINO,Belém
1261,54,2,9,2023-06-22,Produto 2,Eletrônicos,465.81,Maria Luiza Fernandes,43,FEMININO,São Paulo
1262,86,41,8,2023-01-07,Produto 41,Eletrônicos,373.38,Dr. Luigi Campos,31,MASCULINO,Belém
1263,92,46,5,2023-06-04,Produto 46,Higiene,46.03,André Aragão,35,FEMININO,Belém
1264,148,22,4,2024-06-05,Produto 22,Alimentos,432.25,Ana Sophia Cardoso,31,FEMININO,São Paulo
1265,161,41,7,2024-06-29,Produto 41,Eletrônicos,373.38,Stephany Moreira,69,FEMININO,Fortaleza
1266,168,16,5,2024-07-01,Produto 16,Alimentos,201.34,Maria Fernanda Sales,62,FEMININO,Fortaleza
1267,160,29,7,2024-06-01,Produto 29,Limpeza,243.43,Maria Vitória Cavalcanti,66,MASCULINO,Rio de Janeiro
1268,97,49,1,2023-08-03,Produto 49,Eletrônicos,402.04,Dr. Isaac Castro,62,FEMININO,Manaus
1269,2,48,1,2023-05-14,Produto 48,Limpeza,220.99,Cauã Ferreira,69,FEMININO,Rio de Janeiro
1270,33,30,3,2023-10-12,Produto 30,Limpeza,192.1,Gabriela Araújo,59,FEMININO,Manaus
1271,158,12,2,2023-05-06,Produto 12,Bebidas,434.1,Thales Barros,49,MASCULINO,Fortaleza
1272,161,35,2,2024-03-14,Produto 35,Alimentos,130.57,Stephany Moreira,69,FEMININO,Fortaleza
1273,77,11,7,2024-11-16,Produto 11,Limpeza,419.3,Clara Nascimento,61,MASCULINO,São Paulo
1274,116,46,2,2023-06-01,Produto 46,Higiene,46.03,Gustavo da Cunha,52,FEMININO,Manaus
1275,154,50,4,2023-11-27,Produto 50,Alimentos,489.06,Dra. Clarice Fernandes,43,MASCULINO,Manaus
1276,150,21,2,2024-06-21,Produto 21,Alimentos,292.75,Maysa Fogaça,44,FEMININO,Belém
1277,103,21,6,2024-01-18,Produto 21,Alimentos,292.75,Ana Sophia Araújo,42,MASCULINO,São Paulo
1278,194,5,8,2023-04-25,Produto 5,Bebidas,32.66,Daniela Silva,18,FEMININO,Belém
1279,166,48,4,2024-04-26,Produto 48,Limpeza,220.99,Luna Cavalcanti,40,FEMININO,Rio de Janeiro
1280,103,20,5,2023-10-11,Produto 20,Alimentos,120.45,Ana Sophia Araújo,42,MASCULINO,São Paulo
1281,90,37,4,2023-03-16,Produto 37,Limpeza,287.88,Diego Martins,33,MASCULINO,Rio de Janeiro
1282,174,3,3,2023-06-15,Produto 3,Alimentos,487.25,Enzo Gabriel Nogueira,49,MASCULINO,Fortaleza
1283,122,44,5,2023-07-08,Produto 44,Alimentos,203.11,Rafaela da Rosa,45,FEMININO,São Paulo
1284,143,33,9,2023-03-19,Produto 33,Higiene,168.48,Otávio Freitas,31,MASCULINO,São Paulo
1285,106,9,8,2024-08-24,Produto 9,Alimentos,484.48,Mirella Oliveira,41,MASCULINO,Fortaleza
1286,119,9,8,2024-11-18,Produto 9,Alimentos,484.48,Luna Pires,59,FEMININO,Belém
1287,172,4,8,2023-01-21,Produto 4,Limpeza,497.99,Cecília da Cruz,53,MASCULINO,São Paulo
1288,49,35,8,2024-07-19,Produto 35,Alimentos,130.57,João Miguel Nogueira,21,MASCULINO,Rio de Janeiro
1289,104,17,7,2023-07-03,Produto 17,Eletrônicos,446.49,Alexia Souza,24,FEMININO,Belém
1290,61,34,8,2023-08-10,Produto 34,Limpeza,220.05,Luigi Vieira,25,MASCULINO,Belém
1291,195,24,8,2023-11-24,Produto 24,Alimentos,122.16,Catarina Campos,44,FEMININO,São Paulo
1292,123,32,8,2023-06-28,Produto 32,Alimentos,128.12,Natália Dias,24,MASCULINO,Rio de Janeiro
1293,134,1,7,2023-04-22,Produto 1,Eletrônicos,61.16,Dr. Guilherme Moreira,61,MASCULINO,São Paulo
1294,9,8,1,2024-12-26,Produto 8,Higiene,354.39,Paulo Teixeira,36,FEMININO,Fortaleza
1295,6,45,4,2023-02-28,Produto 45,Limpeza,241.47,Lucas Freitas,25,MASCULINO,Fortaleza
1296,73,23,4,2023-11-23,Produto 23,Limpeza,440.78,Bárbara da Cruz,21,FEMININO,São Paulo
1297,103,47,5,2024-09-12,Produto 47,Eletrônicos,266.54,Ana Sophia Araújo,42,MASCULINO,São Paulo
1298,160,40,6,2024-10-30,Produto 40,Eletrônicos,412.28,Maria Vitória Cavalcanti,66,MASCULINO,Rio de Janeiro
1299,41,12,4,2023-07-10,Produto 12,Bebidas,434.1,Natália da Cunha,20,MASCULINO,São Paulo
1300,114,12,2,2023-07-19,Produto 12,Bebidas,434.1,Pedro Dias,25,FEMININO,Belém
1301,8,46,6,2023-11-08,Produto 46,Higiene,46.03,Mirella Barros,56,MASCULINO,Belém
1302,72,47,8,2024-12-08,Produto 47,Eletrônicos,266.54,Luiza Nascimento,59,FEMININO,Belém
1303,178,15,8,2023-02-04,Produto 15,Limpeza,115.18,Marcos Vinicius da Costa,45,FEMININO,São Paulo
1304,92,41,7,2024-01-14,Produto 41,Eletrônicos,373.38,André Aragão,35,FEMININO,Belém
1305,62,19,6,2024-01-22,Produto 19,Higiene,259.1,Vicente Lopes,64,MASCULINO,Fortaleza
1306,84,26,2,2023-08-25,Produto 26,Higiene,297.98,Pietra Azevedo,32,MASCULINO,Fortaleza
1307,62,29,7,2024-09-07,Produto 29,Limpeza,243.43,Vicente Lopes,64,MASCULINO,Fortaleza
1308,111,22,5,2024-06-02,Produto 22,Alimentos,432.25,Dr. Vicente Araújo,28,FEMININO,Manaus
1309,127,40,6,2023-10-10,Produto 40,Eletrônicos,412.28,Noah Lopes,51,MASCULINO,Fortaleza
1310,7,21,8,2023-01-01,Produto 21,Alimentos,292.75,Sr. João Guilherme Pereira,38,MASCULINO,Manaus
1311,84,38,8,2024-12-31,Produto 38,Higiene,371.78,Pietra Azevedo,32,MASCULINO,Fortaleza
1312,132,20,3,2024-04-08,Produto 20,Alimentos,120.45,Daniel Moreira,54,MASCULINO,Fortaleza
1313,134,29,7,2023-08-18,Produto 29,Limpeza,243.43,Dr. Guilherme Moreira,61,MASCULINO,São Paulo
1314,58,4,1,2023-06-21,Produto 4,Limpeza,497.99,Dra. Letícia Azevedo,64,MASCULINO,São Paulo
1315,22,7,1,2023-03-28,Produto 7,Alimentos,275.23,Kaique Barbosa,47,MASCULINO,Manaus
1316,154,28,7,2024-07-06,Produto 28,Alimentos,355.55,Dra. Clarice Fernandes,43,MASCULINO,Manaus
1317,127,28,9,2023-05-03,Produto 28,Alimentos,355.55,Noah Lopes,51,MASCULINO,Fortaleza
1318,3,4,7,2023-10-25,Produto 4,Limpeza,497.99,Cauê Ferreira,46,MASCULINO,São Paulo
1319,127,22,5,2024-11-20,Produto 22,Alimentos,432.25,Noah Lopes,51,MASCULINO,Fortaleza
1320,41,12,8,2024-07-28,Produto 12,Bebidas,434.1,Natália da Cunha,20,MASCULINO,São Paulo
1321,188,45,2,2024-04-28,Produto 45,Limpeza,241.47,Sophia Martins,47,FEMININO,São Paulo
1322,106,3,9,2023-06-14,Produto 3,Alimentos,487.25,Mirella Oliveira,41,MASCULINO,Fortaleza
1323,14,22,6,2024-11-29,Produto 22,Alimentos,432.25,Joaquim da Costa,53,FEMININO,Manaus
1324,12,44,9,2024-01-18,Produto 44,Alimentos,203.11,Elisa da Mota,28,MASCULINO,Fortaleza
1325,87,2,2,2023-07-28,Produto 2,Eletrônicos,465.81,João Miguel Moraes,40,FEMININO,Fortaleza
1326,12,24,3,2024-03-07,Produto 24,Alimentos,122.16,Elisa da Mota,28,MASCULINO,Fortaleza
1327,141,34,8,2024-01-24,Produto 34,Limpeza,220.05,Vitor Hugo da Rosa,54,FEMININO,Belém
1328,25,27,1,2024-07-13,Produto 27,Higiene,178.36,Miguel Nunes,38,FEMININO,Manaus
1329,45,41,7,2023-08-12,Produto 41,Eletrônicos,373.38,Raul Sales,38,MASCULINO,São Paulo
1330,122,1,7,2023-01-03,Produto 1,Eletrônicos,61.16,Rafaela da Rosa,45,FEMININO,São Paulo
1331,147,8,1,2024-01-07,Produto 8,Higiene,354.39,Leandro Teixeira,43,MASCULINO,Rio de Janeiro
1332,55,23,9,2024-11-17,Produto 23,Limpeza,440.78,Dr. Lucas Gabriel Dias,19,MASCULINO,Manaus
1333,100,38,8,2024-03-21,Produto 38,Higiene,371.78,Mariana Moura,32,FEMININO,São Paulo
1334,173,6,4,2024-09-02,Produto 6,Eletrônicos,369.83,Alana das Neves,30,FEMININO,Rio de Janeiro
1335,136,22,5,2023-04-26,Produto 22,Alimentos,432.25,Isabella da Costa,39,FEMININO,Fortaleza
1336,119,25,2,2023-09-27,Produto 25,Eletrônicos,454.31,Luna Pires,59,FEMININO,Belém
1337,53,18,9,2024-03-22,Produto 18,Alimentos,77.57,Emanuella Ribeiro,26,FEMININO,Rio de Janeiro
1338,183,17,6,2024-01-03,Produto 17,Eletrônicos,446.49,Catarina Martins,45,MASCULINO,Manaus
1339,32,12,3,2023-09-10,Produto 12,Bebidas,434.1,Amanda Lima,44,MASCULINO,Belém
1340,51,6,7,2023-11-13,Produto 6,Eletrônicos,369.83,Evelyn Aragão,31,FEMININO,São Paulo
1341,44,26,9,2024-02-19,Produto 26,Higiene,297.98,Dr. Murilo Monteiro,24,MASCULINO,São Paulo
1342,82,27,3,2023-04-05,Produto 27,Higiene,178.36,Dr. Henrique Rodrigues,48,FEMININO,Belém
1343,198,8,2,2023-01-24,Produto 8,Higiene,354.39,Heitor Campos,58,MASCULINO,Belém
1344,146,19,7,2024-09-19,Produto 19,Higiene,259.1,Joana Pereira,22,MASCULINO,São Paulo
1345,150,42,7,2024-10-24,Produto 42,Higiene,342.11,Maysa Fogaça,44,FEMININO,Belém
1346,37,1,4,2023-02-19,Produto 1,Eletrônicos,61.16,Natália Dias,64,FEMININO,São Paulo
1347,96,29,9,2024-05-16,Produto 29,Limpeza,243.43,Enzo Gabriel Alves,42,MASCULINO,Rio de Janeiro
1348,56,45,8,2024-12-18,Produto 45,Limpeza,241.47,Marcela Lima,37,FEMININO,Belém
1349,105,49,1,2024-05-12,Produto 49,Eletrônicos,402.04,Caroline Fernandes,26,MASCULINO,Manaus
1350,59,35,1,2023-12-01,Produto 35,Alimentos,130.57,Natália Ribeiro,24,FEMININO,Manaus
1351,131,40,5,2023-03-20,Produto 40,Eletrônicos,412.28,Srta. Isabelly Cavalcanti,41,MASCULINO,Belém
1352,156,14,6,2024-08-04,Produto 14,Eletrônicos,215.92,Vitor Hugo Lopes,30,FEMININO,Rio de Janeiro
1353,35,35,3,2023-01-27,Produto 35,Alimentos,130.57,Yago Dias,33,MASCULINO,São Paulo
1354,189,48,9,2023-09-28,Produto 48,Limpeza,220.99,Davi Lucas Rodrigues,28,MASCULINO,São Paulo
1355,93,45,6,2024-07-15,Produto 45,Limpeza,241.47,Maria Fernanda da Mata,64,MASCULINO,São Paulo
1356,182,20,4,2023-09-04,Produto 20,Alimentos,120.45,Ana Julia Nogueira,23,MASCULINO,Rio de Janeiro
1357,191,49,7,2024-08-13,Produto 49,Eletrônicos,402.04,Emilly Duarte,42,FEMININO,Manaus
1358,97,13,8,2024-01-22,Produto 13,Alimentos,420.05,Dr. Isaac Castro,62,FEMININO,Manaus
1359,135,38,9,2024-12-02,Produto 38,Higiene,371.78,Sr. Lucas Gabriel Azevedo,57,MASCULINO,Belém
1360,76,49,6,2024-07-12,Produto 49,Eletrônicos,402.04,Dr. Pedro Henrique Aragão,43,FEMININO,Fortaleza
1361,49,46,6,2023-12-27,Produto 46,Higiene,46.03,João Miguel Nogueira,21,MASCULINO,Rio de Janeiro
1362,94,49,8,2024-05-02,Produto 49,Eletrônicos,402.04,Fernando Aragão,41,FEMININO,Fortaleza
1363,159,8,5,2023-12-18,Produto 8,Higiene,354.39,Ian Silveira,56,MASCULINO,São Paulo
1364,186,43,3,2024-12-01,Produto 43,Limpeza,122.57,Sr. Vicente Pires,61,MASCULINO,São Paulo
1365,189,20,3,2023-09-13,Produto 20,Alimentos,120.45,Davi Lucas Rodrigues,28,MASCULINO,São Paulo
1366,24,33,6,2023-08-10,Produto 33,Higiene,168.48,Thomas Fogaça,19,FEMININO,Belém
1367,148,26,2,2023-01-01,Produto 26,Higiene,297.98,Ana Sophia Cardoso,31,FEMININO,São Paulo
1368,37,39,6,2024-06-29,Produto 39,Bebidas,384.76,Natália Dias,64,FEMININO,São Paulo
1369,4,21,6,2024-03-21,Produto 21,Alimentos,292.75,Giovanna Aragão,32,MASCULINO,Belém
1370,108,49,8,2023-03-20,Produto 49,Eletrônicos,402.04,Maria Vitória Farias,61,MASCULINO,Manaus
1371,126,42,7,2023-08-24,Produto 42,Higiene,342.11,Dr. Thomas Santos,29,FEMININO,Belém
1372,20,43,8,2023-11-30,Produto 43,Limpeza,122.57,João Vitor da Rosa,41,MASCULINO,Rio de Janeiro
1373,188,41,9,2023-12-15,Produto 41,Eletrônicos,373.38,Sophia Martins,47,FEMININO,São Paulo
1374,152,9,6,2023-04-08,Produto 9,Alimentos,484.48,Pedro Henrique Vieira,32,FEMININO,Fortaleza
1375,50,24,3,2023-03-23,Produto 24,Alimentos,122.16,Nathan Costela,42,FEMININO,Belém
1376,177,37,3,2024-05-16,Produto 37,Limpeza,287.88,Ana Vitória Carvalho,39,FEMININO,Fortaleza
1377,179,49,1,2024-04-21,Produto 49,Eletrônicos,402.04,Dr. Guilherme Fernandes,19,FEMININO,Belém
1378,96,41,5,2024-12-04,Produto 41,Eletrônicos,373.38,Enzo Gabriel Alves,42,MASCULINO,Rio de Janeiro
1379,105,17,4,2024-07-03,Produto 17,Eletrônicos,446.49,Caroline Fernandes,26,MASCULINO,Manaus
1380,164,24,9,2023-01-14,Produto 24,Alimentos,122.16,Joaquim da Cruz,47,FEMININO,Belém
1381,117,21,9,2024-01-27,Produto 21,Alimentos,292.75,Anthony Cunha,50,FEMININO,Belém
1382,98,39,5,2023-12-13,Produto 39,Bebidas,384.76,Marcela Cavalcanti,58,FEMININO,Rio de Janeiro
1383,66,41,4,2023-11-06,Produto 41,Eletrônicos,373.38,Thiago Silva,53,FEMININO,Fortaleza
1384,79,39,7,2024-01-21,Produto 39,Bebidas,384.76,Renan Lopes,27,FEMININO,Fortaleza
1385,162,13,6,2023-07-28,Produto 13,Alimentos,420.05,Vitor Hugo Fogaça,49,FEMININO,Manaus
1386,164,11,4,2023-12-23,Produto 11,Limpeza,419.3,Joaquim da Cruz,47,FEMININO,Belém
1387,6,46,2,2024-08-23,Produto 46,Higiene,46.03,Lucas Freitas,25,MASCULINO,Fortaleza
1388,39,19,1,2024-07-21,Produto 19,Higiene,259.1,Luiz Otávio Nascimento,61,FEMININO,Rio de Janeiro
1389,170,11,4,2023-04-04,Produto 11,Limpeza,419.3,Bryan Farias,60,MASCULINO,Manaus
1390,115,13,4,2023-04-03,Produto 13,Alimentos,420.05,Sr. Leonardo Jesus,52,FEMININO,Belém
1391,186,46,1,2023-12-06,Produto 46,Higiene,46.03,Sr. Vicente Pires,61,MASCULINO,São Paulo
1392,125,45,6,2024-08-19,Produto 45,Limpeza,241.47,Srta. Ana Beatriz Rezende,25,FEMININO,Manaus
1393,12,1,4,2024-03-20,Produto 1,Eletrônicos,61.16,Elisa da Mota,28,MASCULINO,Fortaleza
1394,131,40,1,2023-01-22,Produto 40,Eletrônicos,412.28,Srta. Isabelly Cavalcanti,41,MASCULINO,Belém
1395,18,44,1,2023-10-18,Produto 44,Alimentos,203.11,Augusto Alves,39,MASCULINO,Belém
1396,40,19,1,2024-04-29,Produto 19,Higiene,259.1,Heitor Lopes,69,FEMININO,São Paulo
1397,21,12,8,2023-11-02,Produto 12,Bebidas,434.1,Francisco da Cruz,61,FEMININO,Fortaleza
1398,143,8,8,2024-09-25,Produto 8,Higiene,354.39,Otávio Freitas,31,MASCULINO,São Paulo
1399,99,8,2,2023-05-08,Produto 8,Higiene,354.39,Sophia Ferreira,46,MASCULINO,Fortaleza
1400,26,45,7,2024-09-16,Produto 45,Limpeza,241.47,Rebeca da Cunha,50,FEMININO,Belém
1401,8,12,8,2023-09-30,Produto 12,Bebidas,434.1,Mirella Barros,56,MASCULINO,Belém
1402,100,48,8,2024-03-17,Produto 48,Limpeza,220.99,Mariana Moura,32,FEMININO,São Paulo
1403,87,33,7,2024-05-17,Produto 33,Higiene,168.48,João Miguel Moraes,40,FEMININO,Fortaleza
1404,42,45,5,2023-05-10,Produto 45,Limpeza,241.47,Kaique Alves,54,MASCULINO,Rio de Janeiro
1405,172,26,1,2023-05-12,Produto 26,Higiene,297.98,Cecília da Cruz,53,MASCULINO,São Paulo
1406,14,39,9,2024-08-19,Produto 39,Bebidas,384.76,Joaquim da Costa,53,FEMININO,Manaus
1407,78,28,7,2024-04-26,Produto 28,Alimentos,355.55,Sr. Enzo Araújo,51,FEMININO,Rio de Janeiro
1408,2,5,2,2024-01-25,Produto 5,Bebidas,32.66,Cauã Ferreira,69,FEMININO,Rio de Janeiro
1409,119,8,6,2024-08-15,Produto 8,Higiene,354.39,Luna Pires,59,FEMININO,Belém
1410,37,25,2,2023-11-21,Produto 25,Eletrônicos,454.31,Natália Dias,64,FEMININO,São Paulo
1411,69,27,1,2023-03-10,Produto 27,Higiene,178.36,Otávio Campos,21,FEMININO,Rio de Janeiro
1412,166,46,7,2024-10-21,Produto 46,Higiene,46.03,Luna Cavalcanti,40,FEMININO,Rio de Janeiro
1413,41,23,2,2024-03-23,Produto 23,Limpeza,440.78,Natália da Cunha,20,MASCULINO,São Paulo
1414,62,30,2,2024-06-11,Produto 30,Limpeza,192.1,Vicente Lopes,64,MASCULINO,Fortaleza
1415,60,45,5,2024-09-08,Produto 45,Limpeza,241.47,Catarina Melo,61,MASCULINO,Fortaleza
1416,125,47,5,2023-06-14,Produto 47,Eletrônicos,266.54,Srta. Ana Beatriz Rezende,25,FEMININO,Manaus
1417,111,23,7,2024-05-02,Produto 23,Limpeza,440.78,Dr. Vicente Araújo,28,FEMININO,Manaus
1418,14,49,1,2024-12-13,Produto 49,Eletrônicos,402.04,Joaquim da Costa,53,FEMININO,Manaus
1419,84,47,8,2024-12-09,Produto 47,Eletrônicos,266.54,Pietra Azevedo,32,MASCULINO,Fortaleza
1420,130,20,3,2024-03-01,Produto 20,Alimentos,120.45,Sra. Stella Fernandes,40,MASCULINO,Fortaleza
1421,70,18,4,2024-11-27,Produto 18,Alimentos,77.57,Luiz Felipe Sales,19,MASCULINO,Manaus
1422,145,18,9,2023-09-22,Produto 18,Alimentos,77.57,Alana Rodrigues,18,FEMININO,São Paulo
1423,123,2,4,2024-09-03,Produto 2,Eletrônicos,465.81,Natália Dias,24,MASCULINO,Rio de Janeiro
1424,89,4,5,2023-12-08,Produto 4,Limpeza,497.99,Carlos Eduardo Costela,38,MASCULINO,Fortaleza
1425,28,30,7,2024-12-26,Produto 30,Limpeza,192.1,Maria Castro,39,FEMININO,Fortaleza
1426,66,33,4,2023-10-05,Produto 33,Higiene,168.48,Thiago Silva,53,FEMININO,Fortaleza
1427,163,36,1,2024-11-04,Produto 36,Limpeza,205.58,Gustavo Ferreira,21,FEMININO,Manaus
1428,5,18,9,2024-03-14,Produto 18,Alimentos,77.57,Thomas Alves,60,FEMININO,Manaus
1429,193,37,4,2023-06-06,Produto 37,Limpeza,287.88,Kamilly da Paz,50,FEMININO,São Paulo
1430,168,19,9,2024-02-26,Produto 19,Higiene,259.1,Maria Fernanda Sales,62,FEMININO,Fortaleza
1431,184,47,6,2023-09-08,Produto 47,Eletrônicos,266.54,Isabelly Fogaça,45,MASCULINO,São Paulo
1432,164,28,1,2024-08-31,Produto 28,Alimentos,355.55,Joaquim da Cruz,47,FEMININO,Belém
1433,45,40,3,2024-06-13,Produto 40,Eletrônicos,412.28,Raul Sales,38,MASCULINO,São Paulo
1434,151,20,2,2023-11-23,Produto 20,Alimentos,120.45,João Felipe Martins,26,FEMININO,Belém
1435,47,49,9,2023-04-07,Produto 49,Eletrônicos,402.04,Bruno Santos,56,FEMININO,Manaus
1436,31,33,1,2024-05-27,Produto 33,Higiene,168.48,Noah Aragão,66,MASCULINO,Belém
1437,139,12,9,2023-08-04,Produto 12,Bebidas,434.1,Sr. Pedro da Rocha,18,FEMININO,São Paulo
1438,10,15,9,2023-05-12,Produto 15,Limpeza,115.18,Marina Moraes,40,FEMININO,Belém
1439,195,41,8,2023-09-17,Produto 41,Eletrônicos,373.38,Catarina Campos,44,FEMININO,São Paulo
1440,118,39,8,2023-05-05,Produto 39,Bebidas,384.76,Ana Julia Nogueira,22,MASCULINO,Belém
1441,14,2,1,2023-03-23,Produto 2,Eletrônicos,465.81,Joaquim da Costa,53,FEMININO,Manaus
1442,80,29,8,2023-10-10,Produto 29,Limpeza,243.43,Carolina Gomes,53,MASCULINO,Belém
1443,93,41,3,2024-11-13,Produto 41,Eletrônicos,373.38,Maria Fernanda da Mata,64,MASCULINO,São Paulo
1444,10,10,7,2023-02-28,Produto 10,Higiene,345.57,Marina Moraes,40,FEMININO,Belém
1445,76,2,1,2024-06-27,Produto 2,Eletrônicos,465.81,Dr. Pedro Henrique Aragão,43,FEMININO,Fortaleza
1446,94,11,1,2023-06-10,Produto 11,Limpeza,419.3,Fernando Aragão,41,FEMININO,Fortaleza
1447,105,13,5,2023-10-11,Produto 13,Alimentos,420.05,Caroline Fernandes,26,MASCULINO,Manaus
1448,1,10,5,2023-04-16,Produto 10,Higiene,345.57,Sr. Emanuel Costela,56,FEMININO,Rio de Janeiro
1449,133,14,8,2023-04-15,Produto 14,Eletrônicos,215.92,Cecília da Paz,52,MASCULINO,São Paulo
1450,20,18,7,2024-03-14,Produto 18,Alimentos,77.57,João Vitor da Rosa,41,MASCULINO,Rio de Janeiro
1451,8,9,8,2023-08-16,Produto 9,Alimentos,484.48,Mirella Barros,56,MASCULINO,Belém
1452,171,39,6,2024-11-30,Produto 39,Bebidas,384.76,João da Cunha,46,FEMININO,Manaus
1453,1,28,6,2024-08-04,Produto 28,Alimentos,355.55,Sr. Emanuel Costela,56,FEMININO,Rio de Janeiro
1454,57,3,2,2023-11-14,Produto 3,Alimentos,487.25,Sr. Davi Lucas Rezende,45,MASCULINO,Fortaleza
1455,64,20,6,2024-04-08,Produto 20,Alimentos,120.45,Srta. Juliana Araújo,31,FEMININO,Fortaleza
1456,118,6,5,2024-08-21,Produto 6,Eletrônicos,369.83,Ana Julia Nogueira,22,MASCULINO,Belém
1457,28,27,3,2024-04-16,Produto 27,Higiene,178.36,Maria Castro,39,FEMININO,Fortaleza
1458,121,2,6,2023-02-25,Produto 2,Eletrônicos,465.81,Isabel da Rosa,58,MASCULINO,Fortaleza
1459,107,29,8,2024-09-16,Produto 29,Limpeza,243.43,Arthur Moura,18,FEMININO,Belém
1460,165,38,9,2023-01-13,Produto 38,Higiene,371.78,Guilherme Rodrigues,54,FEMININO,Rio de Janeiro
1461,175,3,1,2024-03-15,Produto 3,Alimentos,487.25,Ana Lívia Duarte,24,FEMININO,Belém
1462,165,16,3,2023-01-18,Produto 16,Alimentos,201.34,Guilherme Rodrigues,54,FEMININO,Rio de Janeiro
1463,49,30,3,2024-11-24,Produto 30,Limpeza,192.1,João Miguel Nogueira,21,MASCULINO,Rio de Janeiro
1464,120,40,8,2023-04-23,Produto 40,Eletrônicos,412.28,Ana Luiza da Cruz,56,FEMININO,Rio de Janeiro
1465,44,2,1,2023-08-17,Produto 2,Eletrônicos,465.81,Dr. Murilo Monteiro,24,MASCULINO,São Paulo
1466,56,17,5,2023-06-20,Produto 17,Eletrônicos,446.49,Marcela Lima,37,FEMININO,Belém
